tri_facility_id,facility_name,city_name,state_abbr,region_code,public_email
79720FBRCM364BE,ENDURANCE LIFT SOLUTIONS LLC,BIG SPRING,TX,6,JEREMY.BEDWELL@ENDURANCELIFT.COM
97702NSLRN107SW,NOSLER INC,BEND,OR,10,MARKR@NOSLER.COM
29250WSTNGPOBOX,WESTINGHOUSE ELECTRIC CO LLC,HOPKINS,SC,4,JOYNERDP@WESTINGHOUSE.COM
37406STHRN4106S,METALTEK INTERNATIONAL SOUTHERN CENTRIFUGAL DIV,CHATTANOOGA,TN,4,PAUL.ARNESON@METALTEK.COM
77580MNTBL13330,EXXONMOBIL MONT BELVIEU PLASTICS PLANT,BAYTOWN,TX,6,REBECCA.C.MATLOCK7@EXXONMOBIL.COM
30828WHLND1117T,ACM GEORGIA,WARRENTON,GA,4,BILL_ALLEN@ASAMACM.COM
49269MCHGN2400N,MICHIGAN AUTOMOTIVE COMPRESSOR  INC.,PARMA,MI,5,WHETSTON@MICHAUTO.COM
63801GDHMR2400R,UNILEVER SIKESTON,SIKESTON,MO,7,BRYAN.DUNHAM@UNILEVER.COM
80305NTNLN325BR,NATIONAL INSTITUTE OF STANDARD&TECHNOLOGY BOULDER,BOULDER,CO,8,BRIAN.BRASS@NIST.GOV
60007XCLLL2425A,EXCELL ELECTRONICS INC.,ELK GROVE VILLAGE,IL,5,DAVE@EXCELLPCB.COM
04622JSPRWRTE19,JASPER WYMAN & SON,CHERRYFIELD,ME,1,BSTANLEY@WYMANS.COM
85282CMLCT528W2,ACME AEROSPACE INC,TEMPE,AZ,9,MGUNDERSON@ACME-AERO.COM
91016NTKMC2724S,SOLVENTUM ORTHODONTICS CORP,MONROVIA,CA,9,EPLEE@SOLVENTUM.COM
30110HLCNC101MU,HL-A CO INC,BREMEN,GA,4,MBIRCH@HL-A.NET
60608LSTMR2448W,ACE MIDWEST,CHICAGO,IL,5,KWESOLOWSKI@ROTADYNE.COM
46041NTKPR741CU,NTK PRECISION AXLE CORP,FRANKFORT,IN,5,NCRUZ@NTKAXLE.COM
9495WLGCBS2199S,LGC BIOSEARCH TECHNOLOGIES INC,PETALUMA,CA,9,KIRK.DOSSAT@LGCGROUP.COM
87109DLTGR4801L,DELTA GROUP ELECTRONICS INC,ALBUQUERQUE,NM,6,RHERNANDEZ@DELTAGROUPINC.COM
37040NTRNT801AL,MULTI-COLOR CORP  - CLARKSVILLE,CLARKSVILLE,TN,4,BETTINA.PERKINS@MCCLABEL.COM
72801CNGRFHWY64,CONAGRA FOODS PACKAGED FOODS LLC- RUSSELLVILLE,RUSSELLVILLE,AR,6,JOE.WILSON@CONAGRA.COM
1803WCNSPR151BU,OCEAN SPRAY CRANBERRIES INC/LEHIGH VALLEY,BREINIGSVILLE,PA,3,BHENION@OCEANSPRAY.COM
76307PGGNDI44EA,VITRO FLAT GLASS LLC WORKS 4,WICHITA FALLS,TX,6,CSTONE@VITRO.COM
44105GRLND3800E,GARLAND CO INC,CLEVELAND,OH,5,JPENMAN@GARLANDIND.COM
71463KDLPLHWY16,BOISE CASCADE WOOD PRODUCTS-OAKDALE OPERATIONS,OAKDALE,LA,6,MILTONLATHAM@BC.COM
9364WFDRLB335WC,FEDERAL BUREAU OF PRISONS FCI MENDOTA,MENDOTA,CA,9,TMARQUEZ@BOP.GOV
75119NNSPN2800O,ENNIS-FLINT NORTH,ENNIS,TX,6,DVANDENBERG@PPG.COM
6204WGTWYP2CENT,GATEWAY PACKAGING CO,GRANITE CITY,IL,5,DIANE.CEGON@PROAMPAC.COM
29340BCCRP1COMM,BIC CONSUMER PRODUCTS MANUFACTURING CO. INC.,GAFFNEY,SC,4,MICHELE.PANCZA@BICWORLD.COM
90280HGHSB11010,HUGHES BROS AIRCRAFTERS INC,SOUTH GATE,CA,9,TWHITAKER@HBAI.COM
15522BDFRDRD2BO,BEDFORD REINFORCED PLASTICS INC,BEDFORD,PA,3,JASON.GEPHART@BEDFORDREINFORCED.COM
53079BKRCHROUTE,SARGENTO CHEESE INC - ST. CLOUD,SAINT CLOUD,WI,5,ANDREW.KOCH@SARGENTO.COM
2752WNVNRD3612P,"NOVO NORDISK PHARMACEUTICALS INDUSTRIES ,LP",CLAYTON,NC,4,QWZK@NOVONORDISK.COM
61265JHNDR5013R,JOHN DEERE SEEDING & CYLINDER,MOLINE,IL,5,HARTMANNJENNIFERA@JOHNDEERE.COM
61025PHNXC16675,EAST DUBUQUE NITROGEN FERTILIZERS LLC,EAST DUBUQUE,IL,5,CLRADESKI@CVRENERGY.COM
49855PRSQS2701L,PRESQUE ISLE POWER PLANT,MARQUETTE,MI,5,DONNA.DANIHEL@WECENERGYGROUP.COM
31545TTRYNSAVAN,RAYONIER PERFORMANCE FIBERS JESUP MILL,JESUP,GA,4,TIM.KRUSH@RYAM.COM
40769FRSTN1FIRE,FIRESTONE INDUSTRIAL PRODUCTS,WILLIAMSBURG,KY,4,GOFFWENDY@BFUSA.COM
82604CLVRT7242W,TRUENORTH STEEL-CASPER,CASPER,WY,8,TRAVIS.STANGER@TRUENORTHSTEEL.COM
93063MGGTS1915V,MEGGITT SAFETY SYSTEMS INC,SIMI VALLEY,CA,9,MERRI.MARTIROSYAN@PARKER.COM
55359LCTRC5630P,MACDERMID ENTHONE AMERICA LLC,MAPLE PLAIN,MN,5,RICHARD.DAMICO@ELEMENTSOLUTIONSINC.COM
95376LGGTT215NM,LEGGETT & PLATT URETHANE DIV BRANCH 6014,TRACY,CA,9,JON.GULLETTE@LEGGETT.COM
53916KRFTN419SO,THE KRAFT HEINZ COMPANY-BEAVER DAM,BEAVER DAM,WI,5,MICHAEL.FRANTZ@US.HJHEINZ.COM
1201WBCHNT1HERD,BEECHNUT NUTRITION,AMSTERDAM,NY,2,KPINE@BEECHNUT.COM
36582PHNLC7770R,INEOS PHENOL,THEODORE,AL,4,RON.DEAKINS@INEOS.COM
46041RCHRDPOBOX,F08 - FRANKFORT OILSEEDS,FRANKFORT,IN,5,MEDIA@ADM.COM
5963WFTHRRNGMTE,US ARMY NATIONAL GUARD FORT HARRISON RANGES,FORT HARRISON,MT,8,RYAN.J.FINNEGAN.MIL@ARMY.MIL
43160CRTCC2351K,FIBER-TECH INDUSTRIES   OHIO,WASHINGTON COURT HOUSE,OH,5,MWALLENHORST@FIBER-TECH.NET
28349GLFRDROUTE,LEAR CORP,KENANSVILLE,NC,4,SMIDDLEBROOK@LEAR.COM
30224HSHZK101GR,HOSHIZAKI AMERICA INC,GRIFFIN,GA,4,GJORDAN-HOWARD@HOSHIZAKI.COM
97478WYRHS785N4,INTERNATIONAL PAPER,SPRINGFIELD,OR,10,MICHAEL.KEY@IPAPER.COM
5511WSTJDM177EA,ABBOTT,SAINT PAUL,MN,5,MIKE.GODFREY@ABBOTT.COM
14513SPNCM1COUN,SPINCO METAL PRODUCTS INC.,NEWARK,NY,2,CSANDERS@SPINCOMETAL.COM
27042HLSTDHWY31,WIELAND COPPER PRODUCTS LLC,PINE HALL,NC,4,TONY.SPRINKLE@WIELAND.COM
44705THKRL442LU,MATALCO USA LLC,CANTON,OH,5,DNANCE@MATALCO.COM
77627CCRYL6350N,JEFFERSON TERMINAL SOUTH LLC,NEDERLAND,TX,6,ESAWYER@JEFFERSONENERGYCO.COM
9775WNSLRN2115S,NOSLER INC.,REDMOND,OR,10,MARKR@NOSLER.COM
72653BSSCTHWY12,BASS CAT BOATS & YAR-CRAFT BOATS,MOUNTAIN HOME,AR,6,CODY@BASSCAT.COM
01540MRCNSOLDWE,OLDCASTLE APG NEW ENGLAND,OXFORD,MA,1,TODD.WHEELER@OLDCASTLE.COM
06355MRCLC950FL,MEROCEL FACILITY,MYSTIC,CT,1,RAFAEL.A.RODRIGUEZ@MEDTRONIC.COM
3031WNTDST61MCD,US PENITENTIARY,ATLANTA,GA,4,IKYLES@BOP.GOV
28752BXTRHHWY22,BAXTER INTERNATIONAL INC.,MARION,NC,4,DEREK_BOUCHARD@BAXTER.COM
54912PPLTN825EW,APPVION LLC,APPLETON,WI,5,BWHITE@NEKOOSA.COM
13602SRMYFHQ10T,US ARMY FORT DRUM,FORT DRUM,NY,2,JULIE.A.HALPIN2.CIV@ARMY.MIL
4756WWBBWH984WE,WEBB WHEEL PRODUCTS INC OEM,TELL CITY,IN,5,JETIENNE@WEBBWHEEL.COM
61821KRFTN1701W,KRAFT HEINZ FOODS CO,CHAMPAIGN,IL,5,SARAH.ORGAN@KRAFTHEINZCOMPANY.COM
7502WCTRPL351SU,CATERPILLAR GLOBAL MINING LLC - DENISON,DENISON,TX,6,SCOTT_CORRIE@CAT.COM
3518WCXWDF181BU,COX WOOD OF ALABAMA,WOODSTOCK,AL,4,BENISONDL@KOPPERS.COM
06010MTLFN60WOO,METAL FINISHING TECHNOLOGIES LLC,FORESTVILLE,CT,1,TSEWELL@MFTECH.COM
45365RLBLC1521W,RELIABLE CASTINGS CORP SIDNEY DIV,SIDNEY,OH,5,KUHNRJ@RELIABLECASTINGS.COM
32008SWNNM5117U,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,4,HORACIO.TERRON@ASHGROVE.COM
03055HTCHNOLDWI,HITCHINER COUNTERGRAVITY CAST OPERATIONS (VCO/DCO/MCT),MILFORD,NH,1,BRUCE_EBRIGHT@HITCHINER.COM
28210FRTLY2911N,FRITO-LAY,CHARLOTTE,NC,4,SAMANTHA.DENISON@PEPSICO.COM
13045BSTWY3877L,BESTWAY OF NEW YORK INC.,CORTLAND,NY,2,CONNOR@BESTWAYLUMBER.COM
14433PRKRH124CO,ADVANCED ATOMIZATION TECHNOLOGIES LLC,CLYDE,NY,2,WAYNE.YOUNG@ADVANCEDATOMIZATION.COM
0633WMRCSS1761R,AMERICAS STYRENICS ALLYNS POINT PLANT,GALES FERRY,CT,1,SGLAKE@AMSTY.COM
4461WBRWST8SWAB,BREWSTER CHEESE CO INC.,BREWSTER,OH,5,JBARNARD@BREWSTERCHEESE.COM
46514LKHRT1913S,ELKHART PLATING CORP,ELKHART,IN,5,JRE@ELKHARTPLATING.COM
77520CHMCL12321,CHEMICALS INC,BAYTOWN,TX,6,KKM@CHEMICALSINC.COM
21613CLDWT904WO,PROTENERGY NATURAL FOODS INC.,CAMBRIDGE,MD,3,TIM.FISHER@TREEHOUSEFOODS.COM
60123CBDNC1185J,CBD INC.,ELGIN,IL,5,JERRYT@CBDINC.NET
49307WLVRN1005B,ORIGINAL FOOTWEAR INC,BIG RAPIDS,MI,5,TBARBER@ORIGINALFOOTWEAR.COM
29836SNDZCHIGHW,ARCHROMA US INC,MARTIN,SC,4,CURT.HOLCOMBE@ARCHROMA.COM
7560WNTNLC1998F,KEEPRITE REFRIGERATION INC. FKA NATIONAL COIL CO,LONGVIEW,TX,6,KBROWN@KR-R.COM
76702PLNTTLAKES,CARGILL VALUE ADDED MEATS,WACO,TX,6,HAMED_OSIYEMI@CARGILL.COM
35023NTDST2023S,US PIPE & FOUNDRY CO LLC,BESSEMER,AL,4,SALER@USPIPE.COM
51301WSDMG33651,CORN BELT CO-OP WISDOM GENERATING STATION,SPENCER,IA,7,KATHY.TAYLOR@CBPOWER.COOP
38851MPNCX400TH,CREST FOAM CORP,HOUSTON,MS,4,ROGERS.CRIDDLE@LEGGETT.COM
16433LRDCRSOUTH,PARKER LORD CORP,SAEGERTOWN,PA,3,DAVID.PUGNE@PARKER.COM
90670DPNCX8707S,CUSTOM CHEMICAL FORMULATORS INC,SANTA FE SPRINGS,CA,9,DTOSCANO@CUSTOMCHEM.COM
16701DRSSR41FIS,DRESSER UTILITY SOLUTIONS,BRADFORD,PA,3,CHAD.YOHE@DRESSERUTILITY.COM
00664BXTRHSTROA,BAXTER HEALTHCARE OF PUERTO RICO LLC,JAYUYA,PR,2,DANTE_BESSEGHINI@BAXTER.COM
48827XSNNR1611H,SIKA CORP,EATON RAPIDS,MI,5,DOREMIRE.TONY@US.SIKA.COM
49058VKNGC21NIN,VIKING CORP,HASTINGS,MI,5,BCRANMORE@VIKINGCORP.COM
46402MRBLHCLARK,CARMEUSE LIME INC BUFFINGTON,GARY,IN,5,HENRY.SPARKS@CARMEUSE.COM
27864WSTNGHWY43,ABB INC,PINETOPS,NC,4,ISRAEL.FLORES1@US.ABB.COM
77041HSTNS11235,UNIVAR SOLUTIONS USA,HOUSTON,TX,6,CHRISTINA.HARRIS@UNIVARSOLUTIONS.COM
29115GLBRNHWY21,GULBRANDSEN INC,ORANGEBURG,SC,4,JCARSON@GULBRANDSEN.COM
57252VLLYQ200ER,VALLEY QUEEN CHEESE FACTORY INC.,MILBANK,SD,8,BSNAZA@VQCHEESE.COM
29644MTSTH1MITA,KYOCERA AVX COMPONENTS,FOUNTAIN INN,SC,4,NICK.WHITMIRE@KYOCERA-AVX.COM
9737WFDRLC2772B,FEDERAL CORRECTIONAL INSTITUTION SHERIDAN,SHERIDAN,OR,10,SHE-EXECASSISTANT-S@BOP.GOV
5111WPCHPT2717M,PECH OPTICAL CORP,SIOUX CITY,IA,7,MATT.MEAD@ESSILORUSA.COM
75050SMNSN501FO,SIEMENS INDUSTRY INC.,GRAND PRAIRIE,TX,6,JAKE.GODSEY@SIEMENS.COM
26554HLMCK8THBE,HELMICK CORP,FAIRMONT,WV,3,PMOORE@HELMCKCORP.COM
01960STMNG227WA,ROUSSELOT PEABODY INC.,PEABODY,MA,1,GARY.LESS@ROUSSELOT.COM
6155WCNTNN14DIS,CONTINENTAL CARBONIC PRODUCTS INC - PEKIN,PEKIN,IL,5,CEDSON@CONTINENTALCARBONIC.COM
49337DNNLL700SO,MAGNA MIRRORS CORP-NEWAYGO,NEWAYGO,MI,5,MISTI.RICE@MAGNA.COM
30062FLXBL1881W,DOW CHEMICAL CO,MARIETTA,GA,4,JMOUROT@DOW.COM
08759RGTHR35CLN,ORGO-THERMIT INC,MANCHESTER TOWNSHIP,NJ,2,JESSICA.BECKER@GOLDSCHMIDT.COM
33617BLLPC4700W,BALL METAL BEVERAGE CONTAINER CORP,TAMPA,FL,4,TERESA.REHME1@BALL.COM
60411CMBST333ST,VESUVIUS USA-CHICAGO HEIGHTS PLANT,CHICAGO HEIGHTS,IL,5,AGNIESZKA.ROMEK@VESUVIUS.COM
50208THMBR316E7,THOMBERT INC.,NEWTON,IA,7,SSOSEMAN@THOMBERT.COM
80501DRSSL1301I,"HUVEPHARMA,INC",LONGMONT,CO,8,DALE.JURGENSMEYER@HUVEPHARMA.US
59701DVNCD11914,REC SILICON,BUTTE,MT,8,DANA.FISHER@RECSILICON.COM
44110SYNTH1000W,POLYMER ADDITIVES-CLEVELAND PLANT,CLEVELAND,OH,5,JACQUES.MONTEUX@VALTRIS.COM
04950MDSNPMAINS,MADISON PAPER INDUSTRIES,MADISON,ME,1,DANIEL.MALLETT@UPM.COM
45169NWSBN12555,NEW SABINA INDUSTRIES INC.,SABINA,OH,5,ADRIAN.FROST@NSNA.COM
9704WBNCHM3BEAV,BENCHMADE KNIFE CO,OREGON CITY,OR,10,JKERSHAW@BENCHMADE.COM
61285STLYMROUTE,DANISCO SWEETENERS INC,THOMSON,IL,5,PAULA.HEINKEL@IFF.COM
85224PRFSS325SP,LEGEND BRANDS INC.,CHANDLER,AZ,9,T.BASCOM@LEGENDBRANDS.COM
2811WPRTPS41VAN,PRO-TOPS INC.,MONROE,NC,4,FELISFMA@GMAIL.COM
63147TRNSC419EA,TRANS CHEMICAL INC,SAINT LOUIS,MO,7,JOHN.HUMMEL@TRANSCHEMICAL.COM
06360PHLPS41WAW,FREEPORT-MCMORAN COPPER PRODUCTS NORWICH ROD PLANT,NORWICH,CT,1,LHAYES@FMI.COM
45042RNCNC232WE,MAGELLAN AEROSPACE MIDDLETOWN INC.,MIDDLETOWN,OH,5,JAMES.SAUNDERS@MAGELLAN.AERO
49512TSTYL5050K,KENDRICK PLASTICS,GRAND RAPIDS,MI,5,SAMANTHA.SEMRAU@KENDRICKPLASTICS.COM
55108WRMCH2130E,BRENNTAG GREAT LAKES LLC,SAINT PAUL,MN,5,RICK.SCHLONDROP@BRENNTAG.COM
48846MRCNB14NOR,VENTRA IONIA MAIN LLC,IONIA,MI,5,COUTMAN@FLEXNGATE.COM
41076FSCHR111IN,SEGEPO-FSM INC.,COLD SPRING,KY,4,BOBD@SEGEPOFSM.COM
45103CNCHM458WE,CINCHEMPRO LLC,BATAVIA,OH,5,KHEIMERDINGER@CINCHEMPRO.COM
7824WVSNWR655RI,VISIONWORKS LAB SERVICES INC,SAN ANTONIO,TX,6,RROMANCE@HVHC.COM
45331BSFCRSTATE,BASF CORP,GREENVILLE,OH,5,GREGORY.LEE.BURNS@BASF.COM
3295WDSGNR1TGKC,DESIGNER'S CHOICE CABINETRY,ROCKLEDGE,FL,4,THOLCOMB@ESSENTIALCABINETRYGROUP.COM
79730CYNSG4259M,COYANOSA GAS PLANT,COYANOSA,TX,6,ALENA.MIRO@ENERGYTRANSFER.COM
73801TRRNT1000T,TERRA INTERNATIONAL (OKLAHOMA) LLC.,WOODWARD,OK,6,MOBRINGER@CFINDUSTRIES.COM
52407DMNDV436GA,DIAMOND V MILLS LLC,CEDAR RAPIDS,IA,7,MATT_SCHERBRING@DIAMONDV.COM
55616LSNPCINDUS,LOUISIANA-PACIFIC TWO HARBORS SIDING,TWO HARBORS,MN,5,BRANDON.COLE@LPCORP.COM
72011LCRKNUSHIG,ALMATIS INC-BAUXITE ARKANSAS,BENTON,AR,6,SHANNON.WAYSON@ALMATIS.COM
32256JHNSN75CEN,JOHNSON & JOHNSON VISION CARE INC,JACKSONVILLE,FL,4,KADUGYAM@ITS.JNJ.COM
38901HTCRFHIGHW,MODINE MANUFACTURING CO,GRENADA,MS,4,BRIAN.J.AGEN@MODINE.COM
74063FBRCS25SOU,FIBER GLASS SYSTEMS,SAND SPRINGS,OK,6,LOGAN.RHYMER@NOV.COM
67068PGNCX1SPEN,GREAT LAKES POLYMER TECHNOLOGIES LLC,KINGMAN,KS,7,WESTON.SCHILOWSKY@GLPOLYMERS.COM
38017CRRRC975BY,CARRIER CORP - COLLIERVILLE,COLLIERVILLE,TN,4,JOHNHENRY.DANSBYII@CARRIER.COM
52627DPNTF80135,AXALTA COATING SYSTEMS USA LLC- FORT MADISON PLANT,FORT MADISON,IA,7,LEISHA.BEUTLER@AXALTA.COM
55408NCPRD29291,NICO PRODUCTS INC,MINNEAPOLIS,MN,5,ATOUSLEY@THELINGRENGROUP.COM
14760CPRPW1648D,COOPER POWER SYSTEMS LLC,OLEAN,NY,2,KRISTINMCOOPER@EATON.COM
8142WRYSLV1416C,OURAY SILVER MINES INC.,OURAY,CO,8,PSTAUB@OURAYSILVERMINES.COM
5842WDKTGR1PAST,DAKOTA GROWERS PASTA COMPANY-CARRINGTON PLANT,CARRINGTON,ND,8,MIKE.NESS@8AVE.COM
66749CMRNN25WMI,PRECISION INTERNATIONAL,IOLA,KS,7,MARK.BURRIS@PREC-INT.COM
7746WRCHMN4815R,RICHMOND PLANT,RICHMOND,TX,6,JWARNER@SUMMIT-MATERIALS.COM
4213WCRRRF572BW,CARRIER CORP - FRANKLIN,FRANKLIN,KY,4,AUSTIN.HENNE@CARRIER.COM
83837SNSHN1176B,SUNSHINE SILVER MINE,KELLOGG,ID,10,MIRISH@SILVEROPP.COM
53126FBRTC4155C,FIBERTECH INC.,FRANKSVILLE,WI,5,DROGERS@FIBER-TECHINC.COM
2967WRMFXX1515L,RMF - ROY METAL FINISHING,PIEDMONT,SC,4,DEAN.DAVIDSON@AALBERTS-ST.US
47250RTRYL2700L,VEHICLE SERVICE GROUP,MADISON,IN,5,CCYRUS@VSGDOVER.COM
42642SPRRBHIGHW,SUPERIOR BATTERY MANUFACTURING CO INC.,RUSSELL SPRINGS,KY,4,RHART@SUPERIORBATTERY.COM
65560RYLKNHWY19,ROYAL OAK ENTERPRISES-SALEM,SALEM,MO,7,BMATT@ROYALOAK.COM
28043PRKRH23PIN,PARKER HANNIFIN CORP,FOREST CITY,NC,4,JKNUTSSON@PARKER.COM
45895KNTRB700LU,KONETA INC,WAPAKONETA,OH,5,karenhartman@KONETAINC.COM
3544WFCLCV117HI,FCI ALICEVILLE FEDERAL BUREAU OF PRISONS,ALICEVILLE,AL,4,SAWHALEY@BOP.GOV
16301NVLLSROUTE,SASOL CHEMICALS (USA) LLC OIL CITY PLANT,OIL CITY,PA,3,LEE.WILSON@US.SASOL.COM
77092MNRCH3530L,PPG ARCHITECTURAL COATINGS HOUSTON,HOUSTON,TX,6,KVANCE@PPG.COM
95630GLNTT91BLU,AGILENT TECHNOLOGIES INC,FOLSOM,CA,9,GRANT.PETERSON@AGILENT.COM
91710SHLDP5165G,PLAZE INC. DBA SHIELD PACKAGING OF CALIFORNIA,CHINO,CA,9,ARMANDO.GARAY@SHIELDPACKAGINGCA.COM
49221RVNMS915TA,ERVIN INDUSTRIES INC,ADRIAN,MI,5,PWALKER@ERVININDUSTRIES.COM
56001HNYMD2060S,CHS MANKATO,MANKATO,MN,5,STEVEN.HALEY@CHSINC.COM
17701LTTNS1035W,STELLANT SYSTEMS LLC.,WILLIAMSPORT,PA,3,BLAKE.RUSSELL@STELLANTSYSTEMS.COM
28787RLNCLREEMS,DODGE MECHANICAL POWER TRANSMISSION CO,WEAVERVILLE,NC,4,DROGERS@DODGEINDUSTRIAL.COM
20607BRTTS17601,BERETTA USA CORP,ACCOKEEK,MD,3,JREH@BERETTAUSA.COM
23461SNVYF1912R,U.S. NAVY FLEET COMBAT TRAINING CENTER ATL DAM NECK BASE,VIRGINIA BEACH,VA,3,ANDREA.S.ARREDONDO.CIV@US.NAVY.MIL
23801SRMYC3901A,U.S. ARMY GARRISON FORT GREGG-ADAMS VA - RANGES,FORT LEE,VA,3,JEFFERSON.L.WOLFE.CIV@ARMY.MIL
23803DMNNC2050P,DOMINION CHEMICAL CO INC,PETERSBURG,VA,3,MACLINFERRELL@DOMINIONCHEMICAL.COM
02745DPYNC61JOH,SYMMETRY MEDICAL NEW BEDFORD,NEW BEDFORD,MA,1,PAUL.SPARKMAN@TECOMET.COM
0183WCDRSM148WA,CEDARS MEDITERRANEAN FOODS,HAVERHILL,MA,1,MKENNEDY@CEDARSFOODS.COM
17042LBNNC1600E,LEBANON SEABOARD CORP,LEBANON,PA,3,DANIEL.COYLE@LEBSEA.COM
50644LMRDT717TH,L&M RADIATOR INC,INDEPENDENCE,IA,7,DCHISHOLM@MESABI.COM
75137QLTYC603BI,DUNCANVILLE TX,DUNCANVILLE,TX,6,ROBERT.BURKE@CABINETWORKSGROUP.COM
27292WLDRN313NE,WILDERNESS NC INC,LEXINGTON,NC,4,RDB@WILDERNESSLUMBER.COM
35055SPDRN6717A,GENERAL DYNAMICS MISSION SYSTEMS,CULLMAN,AL,4,GARY.TITTLE@GD-MS.COM
22906SPRRY1070S,NORTHROP GRUMMAN SYSTEMS CORP,CHARLOTTESVILLE,VA,3,CHAD.TRAGAKIS@NGC.COM
60160NCHRP2755W,ENCHRO PLATING LTD.,MELROSE PARK,IL,5,ANDREW@ENCHRO.COM
43526DTRCH761WH,FWT LLC,HICKSVILLE,OH,5,DWORT@SABREINDUSTRIES.COM
2834WLTCRT299IN,LATICRETE INTERNATIONAL INC,HAMLET,NC,4,DACARABO@LATICRETE.COM
18046DYTMR1WILL,SMOOTH-ON INC,EAST TEXAS,PA,3,TREY@SMOOTH-ON.COM
16509HYSTR5599N,HAYSITE REINFORCED PLASTICS LLC,ERIE,PA,3,DJANAS@HAYSITE.COM
99206PYRTKE9601,PYROTEK INC,SPOKANE,WA,10,WISALT@PYROTEK.COM
77045KCDCH12701,COSACO LLC,HOUSTON,TX,6,CWASHINGTON@COSACO.COM
43469MRTNM755LI,MARTIN MARIETTA MAGNESIA SPECIALTIES WOODVILLE,WOODVILLE,OH,5,KEITH.SWEENEY@MARTINMARIETTA.COM
03301RGNLM24CHE,AGILE MAGNETICS,CONCORD,NH,1,PHAYDEN@STANDEXELECTRONICS.COM
91352CCRTN871TE,ACCURATE ENGINEERING CORP,SUN VALLEY,CA,9,SD@ACCUENG.COM
30344WLLMC2335L,WILLIAM C. MEREDITH CO. INC.,EAST POINT,GA,4,SCOTT.SCHNEIDER@MEREDUC.COM
19543XLJHN900HE,TITANIUM METALS CORP DBA TIMET,MORGANTOWN,PA,3,NEIL.SHELLEY@TIMET.COM
83318RDFDSHIGHW,MCCAIN FOODS USA INC.,BURLEY,ID,10,GANESAN.RAMALINGAM@MCCAIN.COM
29624WCRFR101MA,ELECTROLUX CONSUMER PRODUCTS INC.,ANDERSON,SC,4,BRAD.YANCEY@ELECTROLUX.COM
0460WMRRSY27RAM,MORRIS YACHT INC-TRENTON,TRENTON,ME,1,STEVEM@MORRISYACHTS.COM
55075NDRNC275BR,POLYTEK DEVELOPMENT CORP. D.B.A. ENDURANCE TECHNOLOGIES INC,SOUTH SAINT PAUL,MN,5,JMCILHANEY@POLYTEK.COM
85242MGCPR6560S,MGC PURE CHEMICALS AMERICA INC,MESA,AZ,9,JJOHNSTON@MGCPURE.COM
02038DLKNS15FRE,DNLUKENS,FRANKLIN,MA,1,LSALEM@DNLUKENS.COM
44691SMNCR1000V,SEAMAN CORP - WOOSTER PLANT,WOOSTER,OH,5,ASHIMKO@SEAMANCORP.COM
16738LLGHN14EGB,ALLEGHENY SURFACE TECHNOLOGY,LEWIS RUN,PA,3,DMCCUNE@ALLEGHENYBRADFORD.COM
5359WSFCNC111KE,SAFC INC.,VERONA,WI,5,JENNY.FONG@MILLIPORESIGMA.COM
38118THSTR5151E,BLUES CITY BREWERY,MEMPHIS,TN,4,WWASHINGTON@CITYBREWERY.COM
6012WLGNND11JAN,ELGIN INDUSTRIES INC.,ELGIN,IL,5,BILLS@ELGININD.COM
50316RCHRD1940E,ADM SOYBEAN PROCESSING,DES MOINES,IA,7,MEDIA@ADM.COM
16335PPGNDKEBER,VITRO MEADVILLE FLAT GLASS LLC,COCHRANTON,PA,3,JDONNELL@VITRO.COM
61068LLNSR19STE,CHS ROCHELLE,ROCHELLE,IL,5,TYLER.ANGELL@CHSINC.COM
7797WPTCKCPBX7X,PET COKE/COAL ENERGY GENERATING FACILITY,POINT COMFORT,TX,6,SMARWITZ@FTPC.FPCUSA.COM
53022SNLTPW194N,SUNLITE PLASTICS,GERMANTOWN,WI,5,JWHITE@SUNLITEPLASTICS.COM
18104TRCTY4980S,TRI-CITY MARBLE LLC,ALLENTOWN,PA,3,INFO@TRICITYMARBLE.COM
72756TYSNG212EA,TYSON POULTRY INC. - TOR,ROGERS,AR,6,DENA.BUFORD@TYSON.COM
16509BSHND2455R,LORD CORP,ERIE,PA,3,JOHN.STULL@PARKER.COM
12118PLYSTUPPER,POLYSET CO INC,MECHANICVILLE,NY,2,R.GHOSHAL@POLYSET.COM
84115PRCSN2970S,PRECISION TECHNOLOGY INC,SALT LAKE CITY,UT,8,RJONES@CIRCUITBOARDS-PTI.COM
44012BFGDRMOORE,LUBRIZOL ADVANCED MATERIALS,AVON LAKE,OH,5,EMMA.ROUTH@LUBRIZOL.COM
75160FLXBL501IN,FXI INC. - TERRELL,TERRELL,TX,6,TFAUST@FXI.COM
98660FRTLY4808N,FRITO-LAY INC.,VANCOUVER,WA,10,JENNIFER.BRIGHTMANDAVIS@PEPSICO.COM
37862TRWFJ128RI,FEDERAL-MOGUL SEVIERVILLE,SEVIERVILLE,TN,4,CHAD.MORGAN@TENNECO.COM
8519WKHLRC1495N,KOHLER CO. CASA GRANDE,CASA GRANDE,AZ,9,TODD.WEBER@KOHLER.COM
45324MMPRD1260S,MIAMI PRODUCTS & CHEMICAL CO,FAIRBORN,OH,5,CLINTK@SANYGEN.NET
62249BLNSY509WE,EATON HIGHLAND,HIGHLAND,IL,5,CHRISORR2@EATON.COM
