V_TRI_FORM_R_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_EZ.FACILITY_NAME,V_TRI_FORM_R_EZ.CITY_NAME,V_TRI_FORM_R_EZ.STATE_ABBR,V_TRI_FORM_R_EZ.ZIP_CODE,V_TRI_FORM_R_EZ.REGION,V_TRI_FORM_R_EZ.ASGN_PUBLIC_CONTACT_EMAIL,V_TRI_FORM_R_EZ.DOC_CTRL_NUM,V_TRI_FORM_R_EZ.CAS_REGISTRY_NUMBER,V_TRI_FORM_R_EZ.REPORTING_YEAR,V_TRI_FORM_R_EZ.MAX_AMOUNT_OF_CHEM,Code Expansion for Maximum Amount Of Chemical,V_TRI_FORM_R_EZ.CAS_CHEM_NAME,V_TRI_FORM_R_EZ.CARC_IND,V_TRI_FORM_R_EZ.PFAS_IND,V_TRI_FORM_R_EZ.METAL_IND,V_TRI_FORM_R_EZ.PRODUCE,V_TRI_FORM_R_EZ.IMPORTED,V_TRI_FORM_R_EZ.SALE_DISTRIBUTION,V_TRI_FORM_R_EZ.BYPRODUCT,V_TRI_FORM_R_EZ.PROCESS_IMPURITY,V_TRI_FORM_R_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_IND,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_ACT_1,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_1,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_ACT_2,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_2,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_ACT_3,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_3,V_TRI_FORM_R_EZ.INDUSTRY_CODE,V_TRI_FORM_R_EZ.INDUSTRY_DESCRIPTION
"55901PMSTR3535T","BENCHMARK","ROCHESTER","MN","55901","5","BRUCE.WESSELS@BENCH.COM","1318217021854","7439-92-1","2018","04","10000  to  99999","Lead","1","N","Y","0","0","0","0","0",".27","0","0","","W52","R6","","","","","334","Computers and Electronic Products"
"94802GNRLC525CA","CHEMTRADE WEST US LLC","RICHMOND","CA","94801","9","BALWASH@CHEMTRADELOGISTICS.COM","1314212793778","7783-06-4","2014","02","100  to  999","Hydrogen sulfide","0","N","N","0","0","0","0","0","81","0","0","","W13","R6","","","","","325","Chemicals"
"35806NGLHR9800K","BASF MOBILE EMISSIONS CATALYSTS LLC","HUNTSVILLE","AL","35824","4","CLINTON.HOLDEN@BASF-CATALYSTSMETALS.COM","1317216422903","N040","2017","04","10000  to  99999","Barium compounds (except for barium sulfate (CAS No. 7727-43-7))","0","N","N","0","1","0","0","0","35",".76","0","","W43","R5","","","","","336","Transportation Equipment"
"06002KMNRSBLUEH","KAMAN AEROSPACE CORP AEROSYSTEMS DIV","BLOOMFIELD","CT","06002","1","ERIC.REMINGTON@KAMAN.COM","1315213957083","N590","2015","02","100  to  999","Polycyclic aromatic compounds","1","N","N","1","0","0","1","0",".721",".4","0","","W52","R5","","","","","336","Transportation Equipment"
"37821GRTLKROUTE","SI GROUP INC. - NEWPORT TN","NEWPORT","TN","37821","4","RYAN.TAPPY@SIIGROUP.COM","1318216857882","100-41-4","2018","04","10000  to  99999","Ethylbenzene","1","N","N","0","0","0","0","0","3634.08","0","0","","W50","R6","","","","","325","Chemicals"
"77705LNCRP1400O","CHEMTRADE REFINERY SERVICES INC.","BEAUMONT","TX","77705","6","SLEBEL@CHEMTRADELOGISTICS.COM","1318216872871","7664-93-9","2018","07","10000000  to  49999999","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","0","N","N","1","0","1","0","0","7622","0","0","","W59","R3","","","","","325","Chemicals"
"60628NCMST429W1","NACME STEEL PROCESSING LLC","CHICAGO","IL","60628","5","SMCDONALD@NMLP.COM","1314212801308","7647-01-0","2014","05","100000  to  999999","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","0","N","N","1","0","0","1","0","38","0","0","","W13","R6","","","","","332","Fabricated Metals"
"85210PHMNP112WI","JOY GLOBAL SURFACE MINING-MESA","MESA","AZ","85210","9","MICK.CRISP@JOYGLOBAL.COM","1323221663988","7440-47-3","2023","01","0  to  99","Chromium","0","N","Y","0","0","0","0","0","0","0","0","","S21","R4","","","","","333","Machinery"
"32514GLMNS8780E","CYTIVA US LLC","PENSACOLA","FL","32514","4","MATTHEW.E.WAGNER@CYTIVA.COM","1322221317264","67-56-1","2022","01","0  to  99","Methanol","0","N","N","0","0","0","0","0","5","0","0","","S06","R4","","","","","326","Plastics and Rubber"
"89049TNPHTTNPAH","TONOPAH TEST RANGE OPERATIONS OFFICE","TONOPAH","NV","89049","9","WILLIAM.KUDZIA@OLN-AFMC.AF.MIL","1324222840427","N420","2024","02","100  to  999","Lead compounds","0","N","Y","0","0","0","0","0","0","0","44.17","","S03","R2","","","","","999","Other"
"01720THHRT87HAY","HAARTZ CORP","ACTON","MA","01720","1","ANICOLT@HAARTZ.COM","1321219783406","108-10-1","2021","03","1000  to  9999","Methyl isobutyl ketone","1","N","N","0","0","0","0","0","254","0","0","","S03","R5","","","","","336","Transportation Equipment"
"77640FNLNDHIGHW","TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR","PORT ARTHUR","TX","77642","6","KRISTOPHER.BEARD@TOTALENERGIES.COM","1314212943361","1332-21-4","2014","04","10000  to  99999","Asbestos (friable)","1","N","N","0","0","0","0","0","0","0","0","","W82","R6","","","","","324","Petroleum"
"62959DGRPH5307M","DIAGRAPH MARKING & CODING","MARION","IL","62959","5","JCULLUM@DIAGRAPHMSP.COM","1321219634250","1330-20-7","2021","03","1000  to  9999","Xylene (mixed isomers)","0","N","N","0","0","0","0","0","886","0","0","","S35","R6","","","","","325","Chemicals"
"48161NRTHS3000E","GERDAU MACSTEEL MONROE","MONROE","MI","48161","5","LINDSEY.ERB@GERDAU.COM","1322221025493","N982","2022","06","1000000  to  9999999","Zinc compounds","0","N","Y","1","0","0","1","1","5443","33","0","","S24","R6","","","","","331","Primary Metals"
"00718CMBPRELDUQ","COMBE PRODUCTS INC.","NAGUABO","PR","00718","2","ARODRIGUEZ@COMBE.COM","1317216612008","106-50-3","2017","01","0  to  99","p-Phenylenediamine","0","N","N","0","0","0","0","0","0","0","0","","W56","R1","","","","","325","Chemicals"
"95678NCLCT7501F","TSI SEMICONDUCTORS AMERICA, LLC","ROSEVILLE","CA","95747","9","AARON.HIROTA@BOSCH-SEMICONDUCTORS.COM","1318216839567","7664-39-3","2018","04","10000  to  99999","Hydrogen fluoride","0","N","N","1","0","0","1","0","666.08","0","0","","W52","R3","","","","","334","Computers and Electronic Products"
"60426LLDTB16100","ALLIED TUBE & CONDUIT CORP.","HARVEY","IL","60426","5","DKELLY@ATKORE.COM","1319218202632","7440-47-3","2019","04","10000  to  99999","Chromium","0","N","Y","0","0","0","0","0","0","0","0","","W19","R4","","","","","331","Primary Metals"
"30120NHSRB100BU","ANHEUSER-BUSCH LLC CARTERSVI LLE BREWERY","CARTERSVILLE","GA","30121","4","MAYA.COLLINS@ANHEUSER-BUSCH.COM","1324223060664","7664-41-7","2024","05","100000  to  999999","Ammonia","0","N","N","1","0","0","0","0","20857","0","0","","S44","R6","","","","","3121","Beverages"
"44224STRKT201ES","STRUKTOL CO OF AMERICA LLC","STOW","OH","44224","5","JSTEBING@STRUKTOL.COM","1322220921478","N535","2022","03","1000  to  9999","Nonylphenol Ethoxylates","0","N","N","0","0","0","0","0","10","5","0","","S44","R6","","","","","325","Chemicals"
"33860WSTVCPOBOX","ARRMAZ PRODUCTS INC.","MULBERRY","FL","33860","4","KATHY.RANDALL@ARKEMA.COM","1322221324231","71-36-3","2022","04","10000  to  99999","n-Butyl alcohol","0","N","N","0","0","0","0","0","255","0","0","","S11","R3","","","","","325","Chemicals"
"49503MDWST613NO","MIDWEST PLATING CO INC","GRAND RAPIDS","MI","49503","5","BRIANW@MIDWEST-PLATING.COM","1324222411884","N982","2024","03","1000  to  9999","Zinc compounds","0","N","Y","1","0","0","0","0","0","0","0","","S06","R2","","","","","332","Fabricated Metals"
"9770WSTRRL295NE","SUTERRA LLC","BEND","OR","97701","10","AMAN.KHAPOYA@SUTERRA.COM","1323222001620","1634-04-4","2023","04","10000  to  99999","Methyl tert-butyl ether","0","N","N","0","0","0","0","0","979.91","0","0","","S11","R1","","","","","325","Chemicals"
"31601GRFFNROCKY","VALDOSTA GEORGIA OPERATIONS","VALDOSTA","GA","31601","4","STEVEN.EWING@CORTEVA.COM","1324222471702","67-56-1","2024","04","10000  to  99999","Methanol","0","N","N","0","0","0","0","0","1027.32","0","0","","S22","R5","","","","","325","Chemicals"
"92707NMLDB401WR","DANCO ANODIZING (DBA DANCO METAL SURFACING)","SANTA ANA","CA","92707","9","MAX.C@DANCO.NET","1323221824218","7697-37-2","2023","04","10000  to  99999","Nitric acid","0","N","N","0","0","0","0","0","0","0","0","","S41","R6","","","","","332","Fabricated Metals"
"75051LTVRS1701W","LOCKHEED MARTIN MISSILES & FIRE CONTROL","GRAND PRAIRIE","TX","75051","6","BRITTNY.SHERLOCK@LMCO.COM","1324222748574","7439-92-1","2024","02","100  to  999","Lead","1","N","Y","0","0","0","0","0",".2","2.1","0","","S21","R6","S24","R6","","","336","Transportation Equipment"
"67213FRMLN2323S","SMITHFIELD PACKAGED MEATS CORP-WICHITA","WICHITA","KS","67213","7","CSTONE@SMITHFIELD.COM","1317216597397","7664-41-7","2017","04","10000  to  99999","Ammonia","0","N","N","1","0","0","1","0","16427.5","0","0","","W52","R5","","","","","311","Food"
"31402GLFSTPOBOX","GULFSTREAM AEROSPACE CORP","SAVANNAH","GA","31408","4","ROBERT.LARGE@GULFSTREAM.COM","1314212557577","108-88-3","2014","04","10000  to  99999","Toluene","0","N","N","0","0","0","0","0","12446","0","0","","W71","R5","","","","","336","Transportation Equipment"
"27306HMNTS149HO","UNILIN US MDF","MOUNT GILEAD","NC","27306","4","REBECCA_BOLDEN@MOHAWKIND.COM","1320219182615","67-56-1","2020","03","1000  to  9999","Methanol","0","N","N","1","0","0","1","0","62909","0","0","","W57","R2","","","","","321","Wood Products"
"50219VNGRP1400W","VAN GORP CORP","PELLA","IA","50219","7","JCANFIELD@VANGORP.BIZ","1318217685864","7439-96-5","2018","03","1000  to  9999","Manganese","0","N","Y","0","0","0","0","0","10.6","0","0","","W49","R2","","","","","333","Machinery"
"87113SMTCM9401S","SUMCO PHOENIX-ALBUQUERQUE","ALBUQUERQUE","NM","87113","6","RAFAEL.VELAZQUEZ@SUMCOUSA.COM","1315214371561","7647-01-0","2015","05","100000  to  999999","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","0","N","N","1","0","0","1","0","500","0","0","","W50","R3","W13","R3","","","334","Computers and Electronic Products"
"16136BBCCKMOUNT","TENARIS KOPPEL","KOPPEL","PA","16136","3","SSTAFFEN@TENARIS.COM","1314212638631","N982","2014","04","10000  to  99999","Zinc compounds","0","N","Y","1","0","0","1","0","1382.27","0","0","","W13","R5","","","","","331","Primary Metals"
"72390THNRCINDUS","NORAC ADDITIVES LLC","HELENA","AR","72342","6","BOBS@NORACADDITIVES.COM","1314212302614","N982","2014","06","1000000  to  9999999","Zinc compounds","0","N","Y","1","1","1","0","0","4660","0","0","","W39","R2","W19","R2","W83","R2","325","Chemicals"
"02861TKNRP505CE","TEKNOR APEX CO","PAWTUCKET","RI","02861","1","MPIEMONTE@TEKNORAPEX.COM","1314212914509","117-81-7","2014","05","100000  to  999999","Di(2-ethylhexyl) phthalate","1","N","N","0","0","0","0","1","497","0","0","","W42","R2","","","","","325","Chemicals"
"38116MTRMT1634F","METRO MATERIALS INC MILLBRANCH","MEMPHIS","TN","38116","4","RFERRELL@METROMATERIALS.COM","1314212945113","7429-90-5","2014","02","100  to  999","Aluminum (fume or dust)","0","N","N","0","0","0","0","0","0","0","0","","W13","R5","","","","","327","Nonmetallic Mineral Product"
"00731PRLSSFIRMD","PEERLESS OIL & CHEMICALS INC.","PENUELAS","PR","00624","2","LUIS.VAZQUEZ@PEERLESSOIL.COM","1315214074128","7440-38-2","2015","01","0  to  99","Arsenic","1","N","Y","0","0","0","0","1","0","0","0","","W19","R6","","","","","4247","Petroleum Bulk Terminals"
"3741WPLSTC3241H","PLASTIC OMNIUM AUTO EXTERIORS LLC","CHATTANOOGA","TN","37416","4","DAN.SCHERLE@PLASTICOMNIUM.COM","1321220076917","N230","2021","02","100  to  999","Certain glycol ethers","0","N","N","0","0","0","0","0","336","0","0","","S21","R5","","","","","336","Transportation Equipment"
"1332WFLCST15SUT","FLOCAST LLC","DOLGEVILLE","NY","13329","2","JBOYER@BERGERONCOMPANIES.COM","1315213244611","N120","2015","03","1000  to  9999","Diisocyanates","0","N","N","0","0","0","0","0","0","0","0","","W13","R6","","","","","326","Plastics and Rubber"
"2808WBCKYFPBX42","BUCKEYE FIRE EQUIPMENT","KINGS MOUNTAIN","NC","28086","4","JVALENTINE@BUCKEYEF.COM","1319218239352","7697-37-2","2019","04","10000  to  99999","Nitric acid","0","N","N","0","0","0","0","0","0","0","0","","W19","R2","","","","","332","Fabricated Metals"
"0382WTRBCM67CAL","TURBOCAM INTERNATIONAL","BARRINGTON","NH","03825","1","DAVID.FRAZIER@TURBOCAM.COM","1322220830804","N495","2022","04","10000  to  99999","Nickel compounds","1","N","Y","0","0","0","0","0","0","0","0","","S21","R3","","","","","332","Fabricated Metals"
"07105PLYMR297FE","SPARTECH  LLC","NEWARK","NJ","07105","2","JOHN.ALFANO@SPARTECH.COM","1318217282399","N420","2018","02","100  to  999","Lead compounds","0","N","Y","0","0","0","0","0",".013","0","0","","W42","R3","","","","","326","Plastics and Rubber"
"42718NGRSL11IND","INGERSOLL RAND CAMPBELLSVILLE OPERATIONS","CAMPBELLSVILLE","KY","42718","4","FRANK.POOSER@IRCO.COM","1314212518219","7440-50-8","2014","04","10000  to  99999","Copper","0","N","Y","0","0","0","0","0","0","0","0","","W13","R6","","","","","333","Machinery"
"47201MPCTF20805","IMPACT FORGE GROUPLLC-IMPACT PLANT (PART)","COLUMBUS","IN","47201","5","GINA.THORNBURGH@AAM.COM","1320218764393","7440-47-3","2020","05","100000  to  999999","Chromium","0","N","Y","0","0","0","0","0","0","0","0","","W58","R6","","","","","332","Fabricated Metals"
"23168GRYST7992R","GREYSTONE OF VIRGINIA INC","TOANO","VA","23168","3","JANUPIET@GREYST.COM","1315214136222","N420","2015","03","1000  to  9999","Lead compounds","0","N","Y","1","0","0","1","0","0","0","0","","W13","R6","","","","","332","Fabricated Metals"
"86004RLSTN4700E","NESTLE PURINA PETCARE CO","FLAGSTAFF","AZ","86004","9","RAMON.MARTINEZ@PURINA.NESTLE.COM","1321220544946","N450","2021","03","1000  to  9999","Manganese compounds","0","N","Y","0","0","0","0","0","0","0","0","","S21","R5","","","","","311","Food"
"2870WVRTQN115VI","VERTIQUE INC","ARDEN","NC","28704","4","CHRIS.BLAND@ITWWA.COM","1317216479663","1330-20-7","2017","04","10000  to  99999","Xylene (mixed isomers)","0","N","N","0","0","0","0","1","1093","0","0","","W31","R6","","","","","333","Machinery"
"14825VLCRF5362R","VULCRAFT OF NEW YORK INC.","CHEMUNG","NY","14825","2","ALAN.JOHNSON@NUCOR.COM","1322220941809","7439-92-1","2022","03","1000  to  9999","Lead","1","N","Y","0","0","0","0","0","0","0","0","","S31","R6","","","","","332","Fabricated Metals"
"27288RXMRL816FI","LOPAREX INC","EDEN","NC","27288","4","MIKE.CAMP@LOPAREX.COM","1324222733040","108-88-3","2024","05","100000  to  999999","Toluene","0","N","N","0","0","0","0","0","14370","0","0","","S25","R1","","","","","322","Paper"
"14895LSTMP121SM","ARVOS LJUNGSTROM LLC","WELLSVILLE","NY","14895","2","GREG.MUSCATO@ARVOS-GROUP.COM","1315214161580","7440-47-3","2015","05","100000  to  999999","Chromium","0","N","Y","0","0","0","0","0","3","0","0","","W52","R3","","","","","332","Fabricated Metals"
"30503CTTRL2125C","COTTRELL INC.","GAINESVILLE","GA","30507","4","SBLAIR@COTTRELLTRAILERS.COM","1317216204279","7439-92-1","2017","02","100  to  999","Lead","1","N","Y","0","0","0","0","0","0","0","0","","W19","R6","","","","","336","Transportation Equipment"
"16066MNSFT1000C","MSA SAFETY PITTSBURGH MANUFACTURING LLC","CRANBERRY TOWNSHIP","PA","16066","3","DEREK.DIRUSCIA@MSASAFETY.COM","1315214387060","7439-92-1","2015","03","1000  to  9999","Lead","1","N","Y","0","0","0","0","0",".96","0","0","","W52","R6","","","","","334","Computers and Electronic Products"
"2380WPRCNN321BR","PRE CON INC.","PETERSBURG","VA","23803","3","JOHN.CARTER@PCDCI.COM","1316215491503","7439-92-1","2016","02","100  to  999","Lead","1","N","Y","0","0","0","0","0",".041","0","0","","W19","R6","","","","","313","Textiles"
"28392CRLNFHWY87","SMITHFIELD FRESH MEATS CORP - TAR HEEL","TAR HEEL","NC","28392","4","JCSTOKER@SMITHFIELD.COM","1317216499994","N511","2017","05","100000  to  999999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","1","0","0","1","0","0","2645034","0","","W13","R5","","","","","311","Food"
"31601BTHCR1610J","AQUATIC BATH","VALDOSTA","GA","31601","4","TSTAR@AMERICANBATHGROUP.COM","1321219625326","100-42-5","2021","03","1000  to  9999","Styrene","1","N","N","0","0","0","0","0","152760","0","0","","S44","R6","","","","","326","Plastics and Rubber"
"20892NTNLN9000R","U.S. PUBLIC HEALTH SERVICE NATIONAL INSTITUTES OF HEALTH","BETHESDA","MD","20892","3","SRI.SUSARLA@NIH.GOV","1321219615770","7439-92-1","2021","02","100  to  999","Lead","1","N","Y","0","0","0","0","0","0","0","0","","S06","R5","","","","","999","Other"
"54660NNCMP501WI","TRANSCONTINENTAL US LLC","TOMAH","WI","54660","5","STEVE.DAM@TC.TC","1316215166834","N120","2016","04","10000  to  99999","Diisocyanates","0","N","N","0","0","0","0","0","5","0","0","","W14","R5","","","","","323","Printing"
"37398CKRNDRTE3B","TEPRO INC","WINCHESTER","TN","37398","4","THARTWAY@TEPROINC.COM","1321220167466","1330-20-7","2021","02","100  to  999","Xylene (mixed isomers)","0","N","N","0","1","0","0","0","188","0","0","","S03","R2","","","","","326","Plastics and Rubber"
"93745PPGND3333S","VITRO FLAT GLASS LLC","FRESNO","CA","93725","9","JZANDER@VITRO.COM","1315214431328","7439-92-1","2015","02","100  to  999","Lead","1","N","Y","0","0","0","0","1","1.83","0","0","","W42","R3","","","","","327","Nonmetallic Mineral Product"
"44224STRKT201ES","STRUKTOL CO OF AMERICA LLC","STOW","OH","44224","5","JSTEBING@STRUKTOL.COM","1321220034060","N982","2021","05","100000  to  999999","Zinc compounds","0","N","Y","1","1","1","0","0","1000","250","0","","S42","R6","","","","","325","Chemicals"
"14850MPLNC41DUT","MPL INC","ITHACA","NY","14850","2","LDEPOL@MPLINC.COM","1315213643923","7439-92-1","2015","02","100  to  999","Lead","1","N","Y","0","0","0","0","0",".01","0","0","","W42","R4","","","","","334","Computers and Electronic Products"
"54901LKSDP450W3","LAKESIDE PLASTICS INC","OSHKOSH","WI","54902","5","MCUTTILL@LAKESIDEPLASTIS.NET","1318216700435","N420","2018","03","1000  to  9999","Lead compounds","0","N","Y","0","0","0","0","0","0","0","0","","W42","R6","","","","","325","Chemicals"
"0374WNWHMP35CNN","CASCADED PURCHASE HOLDING INC (DBA NEW HAMPSHIRE INDUSTRIES)","CLAREMONT","NH","03743","1","JOHN.BATTEN@NHI-MFG.COM","1318217221492","7439-92-1","2018","01","0  to  99","Lead","1","N","Y","0","0","0","0","1","0","0","0","","W41","R2","","","","","333","Machinery"
"46514MRRYD1536G","MOR/RYDE INTERNATIONAL INC","ELKHART","IN","46514","5","SAMMYSIRHAN60@GMAIL.COM","1324222673840","N100","2024","05","100000  to  999999","Copper compounds","0","N","Y","0","0","0","0","0","0","0","0","","S03","R4","","","","","332","Fabricated Metals"
"90031NTNLW136SA","NATIONAL WIRE & CABLE CORP","LOS ANGELES","CA","90031","9","JWILEY@NATIONALWIRE.COM","1316215174640","N420","2016","02","100  to  999","Lead compounds","0","N","Y","0","0","0","0","0",".0066","0","0","","W49","R2","","","","","335","Electrical Equipment"
"6010WRNMLS55SPI","RANA MEAL SOLUTIONS LLC","BARTLETT","IL","60103","5","YVALDIVIA@RANAUSA.US","1314212855872","7664-41-7","2014","04","10000  to  99999","Ammonia","0","N","N","0","0","0","0","0","105","0","0","","W13","R6","","","","","311","Food"
"98033WSTRN8356T","WESTERN PNEUMATIC TUBE CO LLC","KIRKLAND","WA","98033","10","CRAIG.FERY@LEGGETT.COM","1317216514341","106-94-5","2017","04","10000  to  99999","1-Bromopropane","1","N","N","0","0","0","0","0","84599","0","0","","W71","R6","","","","","336","Transportation Equipment"
"56621TMNDS15PAR","TEAM INDUSTRIES BAGLEY","BAGLEY","MN","56621","5","JERUSAFREDERICK@TEAM-IND.COM","1324223223746","N100","2024","05","100000  to  999999","Copper compounds","0","N","Y","0","0","0","0","0","0","0","0","","S11","R6","","","","","336","Transportation Equipment"
"48161NRTHS3000E","GERDAU MACSTEEL MONROE","MONROE","MI","48161","5","LINDSEY.ERB@GERDAU.COM","1321220109045","N090","2021","07","10000000  to  49999999","Chromium compounds (except for chromite ore mined in the Transvaal Region)","0","N","Y","0","0","0","0","1","189.7","10.28","0","","S42","R6","","","","","331","Primary Metals"
"5311WPRFSS448WM","PROFESSIONAL POWER PRODUCTS INC","DARIEN","WI","53114","5","JHILL@PSIENGINES.COM","1320218577029","107-21-1","2020","03","1000  to  9999","Ethylene glycol","0","N","N","0","0","0","0","0","0","0","0","","W13","R4","","","","","335","Electrical Equipment"
"28086CMMRC101CA","PARKER HANNIFIN - GPD","KINGS MOUNTAIN","NC","28086","4","CRAIG.SOMMERS@PARKER.COM","1323222044075","N982","2023","03","1000  to  9999","Zinc compounds","0","N","Y","0","0","0","0","0","9.135","5.31","0","","S31","R6","","","","","333","Machinery"
"61537HNRYFRICHA","UNITY ENVIROTECH OF ILLINOIS","HENRY","IL","61537","5","KOBUS@CENTILIONFERTILIZER.COM","1315213537210","7664-41-7","2015","05","100000  to  999999","Ammonia","0","N","N","0","0","0","0","0","6996","0","0","","W19","R5","","","","","325","Chemicals"
"50595VNDSTOLDHW","VAN DIEST SUPPLY CO","WEBSTER CITY","IA","50595","7","LEE.TRASK@VDSC.COM","1321220042016","5902-51-2","2021","04","10000  to  99999","Terbacil","0","N","N","0","0","0","0","0","0","0","0","","S25","R6","","","","","325","Chemicals"
"77640FNLNDHIGHW","TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR","PORT ARTHUR","TX","77642","6","KRISTOPHER.BEARD@TOTALENERGIES.COM","1314212943474","108-38-3","2014","05","100000  to  999999","m-Xylene","0","N","N","1","0","0","0","0","545.2","0","0","","W19","R6","","","","","324","Petroleum"
"05452BMXXX1000R","GLOBALFOUNDRIES U.S. 2 LLC - VERMONT FACILITY","ESSEX JUNCTION","VT","05452","1","ANDREW.LACOURCIERE@GLOBALFOUNDRIES.COM","1314212501050","N511","2014","04","10000  to  99999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","1","0","0","1","0","0","117743","0","","W82","R5","W19","R6","W58","R6","334","Computers and Electronic Products"
"29636RYMTLBOX38","ROY METAL FINISHING CO INC","GREENVILLE","SC","29607","4","JPAZDAN@RMF-SC.COM","1315214050142","N511","2015","03","1000  to  9999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","1","0","0","1","0","50","0","0","","W13","R4","","","","","332","Fabricated Metals"
